country,region,tax_form_code,tax_form_name,description,purpose,visible_to_customers,report_level,authority_level_guess,form_master_id,tax_authority_count,tax_authorities,tax_authority_ids,tax_type_count,tax_types,tax_type_ids,form_image_urls,raw_form_summary
US,ND,USNDST1,ND ST1,"Sales, Use and Gross Receipts Tax",Use to report sales tax.,True,STA,state,497,1,NORTH DAKOTA,286,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/b5defb18-72af-40bc-b65b-ae73e70bcd1d.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/f5b5042d-0f59-41b8-b676-e683efb3348b.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/cb0a2506-7d9b-4ef8-9ff1-6c92e4c7fc0f.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/8bff786e-845d-4d71-9b4b-58ad2826a81d.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/0f0faed5-ca7e-4925-9ec7-54a76169b29d.png""]","{""FormMasterId"":497,""TaxFormCode"":""USNDST1"",""TaxFormName"":""ND ST1"",""Description"":""Sales, Use and Gross Receipts Tax"",""Country"":""US"",""Region"":""ND"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use to report sales tax.""}"
US,NE,USNEFORM10COMBINED,NE Form 10 Combined,Nebraska and Local Sales and Use Tax Return with Schedule II,"Use to report sales tax, sellers use tax, and consumer use tax.",True,STA,state,499,1,NEBRASKA,283,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/b0733751-26e7-4568-9f51-faa361e3094f.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/b04fe2e9-3b79-4ef5-a2ce-f1b33a10ee1a.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/7e7789f8-16c6-4e16-897e-964202cf9deb.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/36278a7b-a4b8-4d68-be66-8f78fddaa693.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/537e7c80-ce4e-43ed-8f05-d0d58ae79eea.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/893c79de-6dac-4094-bdb4-af3cb9ea127d.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/7b2ec2ca-629b-4ad7-905c-54ad7385d674.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/beeef79b-df00-4a2a-a6b2-5c5a704884be.png""]","{""FormMasterId"":499,""TaxFormCode"":""USNEFORM10COMBINED"",""TaxFormName"":""NE Form 10 Combined"",""Description"":""Nebraska and Local Sales and Use Tax Return with Schedule II"",""Country"":""US"",""Region"":""NE"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use to report sales tax, sellers use tax, and consumer use tax.""}"
US,NE,USNEGRANDISLANDGLD,Good Life District Occupation Tax,NE GLD Operation Good Life Other Transactional Tax,,True,CIT,city,21019801,1,GRAND ISLAND,4501,1,Economic Incentive,21001020,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/4ece9ea3-99f1-4275-b70d-0f649d6681c1.png""]","{""FormMasterId"":21019801,""TaxFormCode"":""USNEGRANDISLANDGLD"",""TaxFormName"":""Good Life District Occupation Tax"",""Description"":""NE GLD Operation Good Life Other Transactional Tax"",""Country"":""US"",""Region"":""NE"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":null}"
US,NJ,USNJST50,NJ ST50,Sales and Use Tax Quarterly Return,Use to report sales and use tax.,True,STA,state,510,2,NEW JERSEY | NEW JERSEY CAPE MAY,96 | 1837,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/9d46b3ac-1c34-43f0-9cf0-5516ef6f37ca.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/7960e35a-67a0-4f83-ac25-93906de248a2.png""]","{""FormMasterId"":510,""TaxFormCode"":""USNJST50"",""TaxFormName"":""NJ ST50"",""Description"":""Sales and Use Tax Quarterly Return"",""Country"":""US"",""Region"":""NJ"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use to report sales and use tax.""}"
US,NJ,USNJST51,NJ ST51,Sales and Use Tax Monthly Remittance,Use when you're required to make monthly prepayments in addition to filing the NJ ST-50.,True,STA,state,511,2,NEW JERSEY | NEW JERSEY CAPE MAY,96 | 1837,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/b52fd05e-ef57-4cfc-8cb5-18c451840c5e.png""]","{""FormMasterId"":511,""TaxFormCode"":""USNJST51"",""TaxFormName"":""NJ ST51"",""Description"":""Sales and Use Tax Monthly Remittance"",""Country"":""US"",""Region"":""NJ"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use when you're required to make monthly prepayments in addition to filing the NJ ST-50.""}"
US,NM,USNMTRD41413,NM TRD 41413,Gross Receipts Tax Return,"Use to report sales tax, sellers use tax, and consumer use tax.",True,STA,state,1013239,1,NEW MEXICO,219,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/b8ce318f-7fe3-493c-9fad-bb3da72a41fa.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/36129648-8470-4590-aa81-3d10f1305d10.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/2eeecb32-140f-480b-bc70-6413506e5916.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/bef37f08-a3a9-41f4-88df-5ed48f7beeee.png""]","{""FormMasterId"":1013239,""TaxFormCode"":""USNMTRD41413"",""TaxFormName"":""NM TRD 41413"",""Description"":""Gross Receipts Tax Return"",""Country"":""US"",""Region"":""NM"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use to report sales tax, sellers use tax, and consumer use tax.""}"
US,NM,USNMTRD41412,NM TRD 41412,Compensating Tax Return,Use to report compensating (consumer use) tax.,True,STA,state,1013245,1,NEW MEXICO,219,1,Consumer Use,3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/c50d17cc-2fec-42fe-97be-e9d23be1a9f9.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/c88a18c6-ff63-41d5-9acd-56159cb9bc49.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/7f6e55f5-ab1d-4475-82a5-fe22528463d0.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/66b2af6a-6ec9-4c24-bd3b-2438fdfb2ba7.png""]","{""FormMasterId"":1013245,""TaxFormCode"":""USNMTRD41412"",""TaxFormName"":""NM TRD 41412"",""Description"":""Compensating Tax Return"",""Country"":""US"",""Region"":""NM"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use to report compensating (consumer use) tax.""}"
US,NV,USNVTXR01,NV TXR01,Combined Sales and Use Tax Return,"Use to report sales tax, sellers use tax, and consumer use tax on one form, including if you report your locations separately.",True,STA,state,518,1,NEVADA,87,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/5ec91efe-c932-47fa-81b0-9aa61a9074d8.png""]","{""FormMasterId"":518,""TaxFormCode"":""USNVTXR01"",""TaxFormName"":""NV TXR01"",""Description"":""Combined Sales and Use Tax Return"",""Country"":""US"",""Region"":""NV"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use to report sales tax, sellers use tax, and consumer use tax on one form, including if you report your locations separately.""}"
US,NV,USNVTXR02,NV TXR 02 01,Consumer Use Tax Return,Use when you only need to report consumer's use tax.,True,STA,state,519,1,NEVADA,87,1,Consumer Use,3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/18c0906f-1ce7-4374-b33a-9c074c768e1c.png""]","{""FormMasterId"":519,""TaxFormCode"":""USNVTXR02"",""TaxFormName"":""NV TXR 02 01"",""Description"":""Consumer Use Tax Return"",""Country"":""US"",""Region"":""NV"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use when you only need to report consumer's use tax.""}"
US,NY,USNYST100,NY ST100,Sales Tax Quarterly Return for non Part-Quarterly filers,Use when you're required to file quarterly and aren't required to file part-quarterly (monthly).,True,STA,state,522,2,NEW YORK | NEW YORK CITY SELECT SERVICES,71 | 1953,5,Sales Tax | Sellers Use | Consumer Use | Lodging | Checkout Bag Fees,1 | 2 | 3 | 7 | 21001024,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/eb75592e-c959-418b-90d5-c763388660c9.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/12571290-8680-4a31-8622-609184461394.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/000f4bd6-6d1e-4ba7-b48a-cdf894e9a134.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/129bc602-b472-4595-b2fc-12e9ed49a7ed.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/444277d4-b0ad-4c6b-96ff-3eb899bd09e7.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/0a6f9943-9c8b-4a50-ad6a-5621def795eb.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/f0d8fe0e-512c-4a33-9020-878be8f06be0.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/abaf5311-6146-465c-a857-cbade8a586ab.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/b4bb297e-27e4-458f-a165-8519d50b7fc4.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/621b9623-60be-44be-87fa-5e215886cde4.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/832e18f1-cafd-4561-977e-4dbfdfdd041d.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6ba83a77-3cfd-4e8b-957b-b33f877e67d4.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/a2375724-8466-471c-82ee-bb099f6d3c23.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/54044717-63af-463c-ae91-1948a9f0517a.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/454c75e9-86dd-42c7-a77a-2e7b120ca7ba.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/d7ec9909-6ede-4fab-9e35-0c2e5ea8ca93.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/74bc3340-f667-4f8a-b779-866d160ddc19.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/c70d9466-f754-422b-a312-4476c6269355.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/b07617c9-62f6-46b4-add8-aa0a72e96c18.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/0c15183d-138c-47e3-84eb-6c9294b6186b.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/a249634a-f9be-46b0-af1b-afe0375aaef9.png""]","{""FormMasterId"":522,""TaxFormCode"":""USNYST100"",""TaxFormName"":""NY ST100"",""Description"":""Sales Tax Quarterly Return for non Part-Quarterly filers"",""Country"":""US"",""Region"":""NY"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use when you're required to file quarterly and aren't required to file part-quarterly (monthly).""}"
US,NY,USNYST101,NY ST101,State and Local Annual Sales Return,Use when you're required to file annually.,True,STA,state,523,2,NEW YORK | NEW YORK CITY SELECT SERVICES,71 | 1953,5,Sales Tax | Sellers Use | Consumer Use | Lodging | Checkout Bag Fees,1 | 2 | 3 | 7 | 21001024,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/f4eb1284-671b-4854-91bc-097d2c18b9e3.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/3a1e12b9-4aef-4578-ae5b-b5bd7a0826c2.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6222100e-0daf-4e3b-8513-550c80562833.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/881b7bc3-5ab9-4879-a9fa-22e60aefaa0b.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/eaf0e907-5720-4d8b-a376-a61ec86819e7.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/01c4bf0d-e72f-4794-ba66-96eb3a388fd2.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/d84d356f-65b2-4702-81ca-caef0d3518ab.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/8363273a-db0b-4241-ab6c-160d1e6825a3.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/04a99093-3fb7-41b7-9cfe-b2aae1fd2d36.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/db3a0caa-7420-4dc0-b02a-80dafd80e05e.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6cff18ee-dfde-4442-b193-e70be776aac8.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/bd9842c3-ed2b-4779-a12b-975704ecbe9e.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/a54953d0-f520-4464-a586-a7f91ff27cab.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/fe426264-8383-4e4e-9932-a79b42d45328.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/9fca55ce-c824-41e5-8df7-409a569e3856.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/d2251748-1457-4c85-8394-2f09e00724ea.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/4b6bd4cd-095c-439f-8f47-2ebd518147ca.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6eecaa0c-1526-4a6d-a248-30a9e7583a7e.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/380e7e70-6ce6-4766-81ad-adb1c8757736.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/4fea86fc-af02-4413-b1b1-9ad7ac37dbc9.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/f98c8631-2efa-40d0-9f15-2f3683e3f1b4.png""]","{""FormMasterId"":523,""TaxFormCode"":""USNYST101"",""TaxFormName"":""NY ST101"",""Description"":""State and Local Annual Sales Return"",""Country"":""US"",""Region"":""NY"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use when you're required to file annually.""}"
US,NY,USNYST809,NY ST809,Sales Tax Return for Part Quarterly (Monthly),Use when you’re required to file part-quarterly (monthly) and do NOT have a PrompTax requirement.,True,STA,state,525,2,NEW YORK | NEW YORK CITY SELECT SERVICES,71 | 1953,4,Sales Tax | Sellers Use | Consumer Use | Lodging,1 | 2 | 3 | 7,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/a0cad952-538d-4b44-807e-09c83a804d23.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/50fe12d0-700b-4c27-b311-4642cb2b9aa3.png""]","{""FormMasterId"":525,""TaxFormCode"":""USNYST809"",""TaxFormName"":""NY ST809"",""Description"":""Sales Tax Return for Part Quarterly (Monthly)"",""Country"":""US"",""Region"":""NY"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use when you\u2019re required to file part-quarterly (monthly) and do NOT have a PrompTax requirement.""}"
US,NY,USNYST810,NY ST810,Sales Tax Quarterly Return for Part Quarterly or PrompTax filers,Use when you are required to file quarterly and are required to make part-quarterly deposits.,True,STA,state,526,2,NEW YORK | NEW YORK CITY SELECT SERVICES,71 | 1953,5,Sales Tax | Sellers Use | Consumer Use | Lodging | Checkout Bag Fees,1 | 2 | 3 | 7 | 21001024,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/e2369c0b-25db-4b15-8040-ae68c383e907.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/20fcbcc2-5d7e-4943-bd35-ab1ca90988a4.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/3637f3fb-4873-40b2-974d-53d365818001.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/b03827fd-d616-4093-a006-29a0356d05f2.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/e1400c87-4503-4483-ad9f-0e0b82fe4518.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/30b27649-5d32-496d-9ce0-cb3cb68a63aa.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/5301b999-8b5a-4688-af9e-7a98a58e0259.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/ce265585-f2a6-4f2f-8beb-e0de8bdc6793.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/5acf4999-57b8-4d4e-853b-22e1befd4e2d.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/0913dcd2-e510-4c19-88da-104c0af795d3.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/2cd21bfa-cfe8-4b22-98dd-04a7933a8095.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/42914310-5dd5-4069-b339-f3a61e64337a.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/63309700-a683-46fc-b8f4-7d7a1c331832.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/1d8e85ca-f269-4836-bc31-0206a4579121.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/9a62ad4f-8324-4ba5-9e14-9eb9613b6450.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/7bed34c4-ea3d-457e-a6f7-0a52f16b04db.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/312e2b4c-2efa-477d-889e-a80ba7e24b3a.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/86a806c8-dec5-4a9c-98e9-a1e7a656b710.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/1b8c8c0f-dda7-43de-ae8a-85dcca09505c.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/22b75459-21c3-42b0-a6b6-74d6e203d956.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/43032141-6be7-47c3-ad17-c07d4963aa33.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/de4ad1b4-bff8-46c0-be2b-033b949d905f.png""]","{""FormMasterId"":526,""TaxFormCode"":""USNYST810"",""TaxFormName"":""NY ST810"",""Description"":""Sales Tax Quarterly Return for Part Quarterly or PrompTax filers"",""Country"":""US"",""Region"":""NY"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use when you are required to file quarterly and are required to make part-quarterly deposits.""}"
US,NY,USNYPROMPTAX,NY PrompTax Sales and Use Tax,PrompTax Sales and Use Tax,Use when you’re required to remit monthly PrompTax prepayments.,True,STA,state,9528,1,NEW YORK,71,4,Sales Tax | Sellers Use | Consumer Use | Lodging,1 | 2 | 3 | 7,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/1413d923-afcd-4d9e-815b-533702b45d45.png""]","{""FormMasterId"":9528,""TaxFormCode"":""USNYPROMPTAX"",""TaxFormName"":""NY PrompTax Sales and Use Tax"",""Description"":""PrompTax Sales and Use Tax"",""Country"":""US"",""Region"":""NY"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use when you\u2019re required to remit monthly PrompTax prepayments.""}"
US,OH,USOHUST1,OH UST 1,"Universal Ohio State, County and Transit Sales Tax Return",Use to report sales tax and sellers use tax.,True,STA,state,530,1,OHIO,287,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/55853bc8-04b1-4182-af65-319c025163a8.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/2de886ed-893b-402f-97f3-73ac304a8557.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6cf12121-e44c-4b1b-a162-3ee745511ebe.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/a0bed6b5-6cec-4050-a05e-40711cb0a16c.png""]","{""FormMasterId"":530,""TaxFormCode"":""USOHUST1"",""TaxFormName"":""OH UST 1"",""Description"":""Universal Ohio State, County and Transit Sales Tax Return"",""Country"":""US"",""Region"":""OH"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use to report sales tax and sellers use tax.""}"
US,OH,USOHUUT1,OH UUT 1,Universal Use Tax Return,Use to report consumer use tax.,True,STA,state,531,1,OHIO,287,1,Consumer Use,3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6f72b994-a647-444e-af82-73027c4024a4.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/398d30e6-fda0-4927-907b-c0f6460013ef.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/5f52a551-0661-41b3-a1ca-e80dec1e503b.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/e7234d53-bff0-46c3-b027-0cd68e1daee5.png""]","{""FormMasterId"":531,""TaxFormCode"":""USOHUUT1"",""TaxFormName"":""OH UUT 1"",""Description"":""Universal Use Tax Return"",""Country"":""US"",""Region"":""OH"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use to report consumer use tax.""}"
US,OK,USOKPREPAY,OK Monthly PrePayment,Retailer's Monthly Deposit,Use when you're required to make monthly prepayments.,True,STA,state,535,0,,,21,All tax types | Sales Tax | Sellers Use | Consumer Use | Rental and Leasing | Lodging | Excise | Alcohol | Telecom | Rent to Own | Batteries | Light Bulbs | Hospitality | Electronic Recycling | Amusement | Meals | Gross Receipts | Economic Incentive | Public Improvement Fees | Bottle | Checkout Bag Fees,0 | 1 | 2 | 3 | 4 | 7 | 8 | 9 | 10 | 12 | 13 | 14 | 15 | 16 | 1001017 | 1001018 | 1001019 | 21001020 | 21001021 | 21001023 | 21001024,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/04f4da57-87b3-42af-8115-f1c742f53295.png""]","{""FormMasterId"":535,""TaxFormCode"":""USOKPREPAY"",""TaxFormName"":""OK Monthly PrePayment"",""Description"":""Retailer's Monthly Deposit"",""Country"":""US"",""Region"":""OK"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use when you're required to make monthly prepayments.""}"
US,OK,USOKSVU2000520051,OK SVU 20005A 20051,Oklahoma Vendors Use Tax Return,Use to report vendors use (sellers use) tax.,True,STA,state,780,1,OKLAHOMA,288,1,Sellers Use,2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/77da3496-155e-4279-8db8-d84c9afe41a0.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/70d24494-e76b-4dd5-b19f-4744915fbd3b.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/b3321f7a-93c3-4f2b-817b-1f9cf0768efb.png""]","{""FormMasterId"":780,""TaxFormCode"":""USOKSVU2000520051"",""TaxFormName"":""OK SVU 20005A 20051"",""Description"":""Oklahoma Vendors Use Tax Return"",""Country"":""US"",""Region"":""OK"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use to report vendors use (sellers use) tax.""}"
US,OK,USOKSTS2000220021,OK STS 20002A 20021,Oklahoma Sales Tax Return,Use to report sales tax.,True,STA,state,785,1,OKLAHOMA,288,2,Sales Tax | Consumer Use,1 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/b6b2a7eb-090b-43aa-b978-e88dc71056f2.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6b476f83-2ec9-4727-8019-78fda59bd221.png""]","{""FormMasterId"":785,""TaxFormCode"":""USOKSTS2000220021"",""TaxFormName"":""OK STS 20002A 20021"",""Description"":""Oklahoma Sales Tax Return"",""Country"":""US"",""Region"":""OK"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use to report sales tax.""}"
US,OK,USOKSCU2000420041,OK SCU 20004 20041,Oklahoma Consumer Use Tax Return,Use to report consumer use tax.,True,STA,state,800,1,OKLAHOMA,288,1,Consumer Use,3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/b582770b-b009-40a0-a0a8-96a8a9ae6e43.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/884cbb47-1b4b-43a5-99d1-7d18964b6f1b.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/730e1def-06f1-439d-a437-9724c6f96e10.png""]","{""FormMasterId"":800,""TaxFormCode"":""USOKSCU2000420041"",""TaxFormName"":""OK SCU 20004 20041"",""Description"":""Oklahoma Consumer Use Tax Return"",""Country"":""US"",""Region"":""OK"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use to report consumer use tax.""}"
US,PA,USPAPREPAY,PA Monthly PrePayment,"Sales, Use and Hotel Occupancy Tax Return Prepayment",Use when you're required to make monthly prepayments.,True,STA,state,539,0,,,3,Sales Tax | Sellers Use | Telecom,1 | 2 | 10,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/aedcd5dd-755a-479a-b492-ac19a0ba1094.png""]","{""FormMasterId"":539,""TaxFormCode"":""USPAPREPAY"",""TaxFormName"":""PA Monthly PrePayment"",""Description"":""Sales, Use and Hotel Occupancy Tax Return Prepayment"",""Country"":""US"",""Region"":""PA"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use when you're required to make monthly prepayments.""}"
US,PA,USPAPA3R,PA3R,"PA Sales, Use and Hotel Occupancy Tax Return","Use to report sales tax, sellers use tax, and consumer use tax.",True,STA,state,542,1,PENNSYLVANIA,292,4,Sales Tax | Sellers Use | Consumer Use | Telecom,1 | 2 | 3 | 10,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/a6565c1f-84d4-4937-91f8-3ca1100c5db9.png""]","{""FormMasterId"":542,""TaxFormCode"":""USPAPA3R"",""TaxFormName"":""PA3R"",""Description"":""PA Sales, Use and Hotel Occupancy Tax Return"",""Country"":""US"",""Region"":""PA"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use to report sales tax, sellers use tax, and consumer use tax.""}"
