tax_form_code,tax_form_name,legacy_return_name,description,country,region,purpose,status,effective_date,end_date,preview_image,form_master_id,form_version_id,major,minor,revision
USTNSLS450CS,TN SLS 450 CS,TNSLS450CS,Department of Revenue State and Local Sales and Use Tax Return - For Outlets,US,TN,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/af9fd87f-3227-49f9-84dd-d6c2e3514286.png,2360,21113762,3,0,210
USTX011140111501116,TX 01114 01115 01116 (Outlets),TX011140111501116,Texas Sales and Use Tax Return for Outlet Reporting,US,TX,,PRODUCTION,2025-10-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/2e1a09d6-65fd-4776-9899-be4d044bdc90.png,582,21114875,2,0,163
USTX0111401116,TX 01114 01116 (State Return),TX0111401116,Texas Sales and Use Tax Return,US,TX,,PRODUCTION,2025-10-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/fabb6d40-c38e-48be-a69b-bdee35577994.png,583,21114852,1,0,203
USTX0111901116,TX 01119 01116,TX0111901116,Texas Consumers Use Tax Return,US,TX,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/e96318c5-100a-4f61-bbdc-6b10490215e4.png,10424,21102971,1,0,19
USTXPREPAY,TX Monthly PrePayment,TXPREPAY,Texas Sales and Use Tax Return Prepayment,US,TX,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/f532618c-2009-436b-95f1-92a68657b61e.png,588,1048943,1,0,10
SSTMASTER,Master Form for SST,SSTMASTER,Master Form for SST,US,US,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ff41e382-c720-445d-ba30-294429b4094a.png,3062,21114188,1,0,157
USUTSER,UT SER,UTSER,SST Electronic Return,US,UT,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ff41e382-c720-445d-ba30-294429b4094a.png,589,21114188,1,0,157
USUTTC62MULTILOCATION,UT TC62 Multi Location,UTTC62MULTILOCATION,Sales and Use Tax Return,US,UT,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/0ced90f7-0bff-4b50-bcf4-4948135928d8.png,590,21114027,1,0,209
USUTTC62SINGLELOCATION,UT TC62 Single Location,UTTC62SINGLELOCATION,Sales and Use Tax Return - Single Place of Business,US,UT,,PRODUCTION,2019-05-01T00:00:00,2024-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ca5f9d24-2bc8-4101-b8a6-8db908d62df6.png,591,1046121,1,0,17
USVAMVR420,VA Motor Vehicle Rental Tax,VAMVR420,Vehicle Rental Tax Return,US,VA,,PRODUCTION,2022-07-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/46255c60-d6fc-4f61-8a96-bf20f0335cfa.png,594,21065264,1,0,9
USVAPENINSULATOWNCENTERCDA,VA Peninsula Town Center CDA,VAPENINSULATOWNCENTERCDA,Community Development Authority,US,VA,,PRODUCTION,2011-12-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/e532876c-3385-4d10-b422-c89855adf568.png,595,45134,1,0,1
USVAPREPAY,VA Accelerated Sales and Use Tax Payment,VAPREPAY,Accelerated Payment Voucher,US,VA,,PRODUCTION,2016-10-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/711e51bc-de38-410c-b5f5-7e513b109e9a.png,593,20308,1,0,2
USVAST1CU,VA ST1 Consumer Use,VAST1CU,Consumer's Use Tax Return,US,VA,,PRODUCTION,2025-04-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/185d8406-cac2-4c86-b46d-b1751ace7537.png,21019893,21110191,1,0,7
USVAST1SALES,VA ST1 Sales,VAST1SALES,Virginia Retail Sales and Use Tax Return,US,VA,,PRODUCTION,2025-04-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/54c71a18-5a7d-4ba6-ae4c-6dbe2303d10a.png,21019892,21113495,1,0,27
USVAST1SU,VA ST1 Sellers Use,VAST1SU,Virginia Out-of-State Dealer's Sales and Use Tax Return,US,VA,,PRODUCTION,2025-04-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/e027884e-1945-4a73-aa1a-c17c9e1a6e97.png,21019891,21113345,1,0,31
USVAST7,VA ST7,VAST7,Consumer's Use Tax Return,US,VA,,PRODUCTION,2023-07-01T00:00:00,2025-03-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ea73481b-fbfe-4955-9a60-0ba391b13953.png,597,21093704,1,0,49
USVAST8,VA ST8,VAST8,Virginia Out-of-State Dealer's Sales and Use Tax Return,US,VA,,PRODUCTION,2023-07-01T00:00:00,2025-03-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/760db3dd-329f-4753-862b-a524aa31b68d.png,598,21108040,1,0,168
USVAST9,VA ST9,VAST9,Virginia Retail Sales and Use Tax Return,US,VA,,PRODUCTION,2023-07-01T00:00:00,2025-03-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/301fa87b-c6e5-4405-ba65-be37849381e0.png,599,21109129,1,0,127
USVAWCT2,VA Watercraft Sales And Use Tax,USVAWCT2,Virginia Watercraft Sales And Use Tax Return,US,VA,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/f54a3a5c-e738-4cdf-b082-f2c0b9d82165.png,21020022,21112844,1,0,3
USVIVIRGINISLANDSMONTHLY,Gross Receipts Monthly Tax Return,VIVIRGINISLANDSMONTHLY,Gross Receipts Monthly Tax  Return FORM 720-B,US,VI,,PRODUCTION,2012-03-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/3a6b3d53-29ff-454c-9b59-6af44e8f8878.png,875,6762,1,0,0
USVTSER,VT SER,VTSER,SST Electronic Return,US,VT,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ff41e382-c720-445d-ba30-294429b4094a.png,601,21114188,1,0,157
USVTSU451,VT SU451,VTSU451,Sales and Use Tax Return,US,VT,,PRODUCTION,2025-07-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ddf89c7c-ac8a-4b48-aea1-b29fdb195db4.png,602,21112244,1,0,87
USVTSU451OUTLET,VT SU451 Multiple Locations,VTSU451OUTLET,Vermont State Sales and Use Tax Return for Multiple Locations,US,VT,,PRODUCTION,2025-07-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c10c8632-b3ea-4000-a445-ee9c09af2f61.png,4466,21114351,1,0,46
USWAABERDEENBOQ,WA Aberdeen BO Quarterly,WAABERDEENBOQ,Business and Occupation Tax Return,US,WA,,PRODUCTION,2022-08-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/93a60f09-cbdf-4c0c-aeab-f75c2c53d06d.png,603,21112065,1,0,14
USWAALGONABO,WA Algona,WAALGONABO,Business and Occupation Tax Return,US,WA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c82f58eb-750e-4aa6-a94a-7a61235090af.png,1018425,21113973,1,0,7
USWABAINBRIDGEISLANDBO,WA Bainbridge Island BO,WABAINBRIDGEISLANDBO,Annual Business and Occupation Tax Return,US,WA,,PRODUCTION,2018-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/8d071181-dcd5-4a14-8a4e-2470837743f7.png,1018427,21114470,1,0,13
USWABELLEVUEBOA,WA Bellevue BO Annual,WABELLEVUEBOA,Business and Occupation Tax Return,US,WA,,PRODUCTION,2025-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/aae8242d-a8e1-4776-b1be-60eef01e51f8.png,610,21112798,1,0,58
USWABELLEVUEBOQ,WA Bellevue Business and Occupation Quarterly,WABELLEVUEBOQ,Business and Occupation Tax Return,US,WA,,PRODUCTION,2025-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/17f0bae2-130f-452b-8fcf-6f3707bd78fd.png,611,21112800,1,0,62
USWABELLINGHAMBO,WA Bellingham BO,WABELLINGHAMBO,Business and Occupation Tax Return,US,WA,,PRODUCTION,2021-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/71f6c2f7-cc9a-4fb9-ba63-bd900704a87c.png,612,21112077,1,0,18
USWABLAINEBO,WA Blaine,USWABLAINEBO,Quarterly Business & Occupation Tax Return,US,WA,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/8fde3b50-841e-48b8-9778-5fe1f50d6bb2.png,1018430,1056905,1,0,10
USWABOCOMBINED,WA BO Combined Excise Tax,WABOCOMBINED,Monthly excise tax form for companies participating in Streamlined Sales Tax only,US,WA,,PRODUCTION,2026-02-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ecae5433-efcd-4372-a6d5-86f303a2245e.png,606,21114483,2,0,299
USWABREMERTONBO,WA Bremerton,WABREMERTONBO,2008 Quarterly Business and Occupation T,US,WA,,PRODUCTION,2024-02-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/1f750f39-c2c8-4435-9964-54e9b7342998.png,613,21112320,1,0,41
USWABURIENBO,WA Burien BO,WABURIENBO,Business and Occupation Tax Return,US,WA,,PRODUCTION,2025-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/688ba228-b208-404d-8afc-74433ca6b50f.png,614,21112082,1,0,42
USWABURLINGTONBO,WA Burlington,WABURLINGTONBO,Business and Occupation Tax Return,US,WA,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/33d0a441-d82a-48dc-8fb9-516ab41b5393.png,1018426,21063707,1,0,8
USWACOSMOPOLISBO,WA Cosmopolis,WACOSMOPOLISBO,Business and Occupation Tax Return,US,WA,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/5a9c3270-8f82-46e6-90c4-a4cc943b31cc.png,1018432,21111940,1,0,13
USWACOVINGTONBO,WA Covington BO,WACOVINGTONBO,Business and Occupation Tax Return,US,WA,,PRODUCTION,2025-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/76f7e1f8-e206-40c3-afa9-df0be26be383.png,21019622,21113657,1,0,11
USWADARRINGTONBO,WA Darrington,WADARRINGTONBO,Business and Occupation Tax Return,US,WA,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/fe155039-cacc-417a-afb9-659969408e0f.png,1018429,21094724,1,0,2
USWADESMOINESBO,WA Des Moines BO,WADESMOINESBO,Business and Occupation Tax Return,US,WA,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/588e37fa-4eec-46a8-b9aa-1c1587c2b6f0.png,1018447,1057456,1,0,4
USWADUPONTBO,WA DuPont BO,WADUPONTBO,Business and Occupation Tax Return,US,WA,,PRODUCTION,2024-10-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/b6567672-191f-4ea0-9f6a-46ab0a97c6ba.png,617,21111944,1,0,25
USWAEVERETTBOA,WA Everett BO Annual,WAEVERETTBOA,Annual Business and Occupation Tax Form,US,WA,,PRODUCTION,2025-04-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/f5a457df-6fd1-4c83-b022-ce0767a76281.png,618,21114111,1,0,23
USWAEVERETTBOQ,WA Everett BO Quarterly,WAEVERETTBOQ,Quarterly Business and Occupation Tax Form,US,WA,,PRODUCTION,2024-03-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/76908c04-bd84-495d-a5fa-8ef044d9a2da.png,619,21111948,1,0,34
USWAEVERETTUTILITY,WA Everett Utility,WAEVERETTUTILITY,Utility Tax Return,US,WA,,PRODUCTION,2016-06-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/023bf002-6319-4a76-af7d-3ce3e2599834.png,620,5526,1,0,3
USWAEVERSONBO,WA Everson,WAEVERSONBO,Business and Occupation Tax Return,US,WA,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c6c2ba7f-d10b-446b-bb2b-c2958be6e613.png,1018465,1056204,1,0,4
USWAHOQUIAMBO,WA Hoquiam,WAHOQUIAMBO,Business and Occupation Tax Return,US,WA,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/d595d909-412b-4223-98fb-ba2e13136610.png,1018435,21112018,1,0,10
USWAILWACOBO,WA Ilwaco BO,WAILWACOBO,Business and Occupation Tax Return,US,WA,,PRODUCTION,2018-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/a2131125-527e-4870-b2df-c03cee40a142.png,1018431,21112015,1,0,11
USWAISSAQUAHBOA,WA ISSAQUAH BOA,WAISSAQUAHBOA,Deprecated form for Issaqua BO,US,WA,,PRODUCTION,2020-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ff948571-8661-475d-963d-28629e2b7609.png,1863,21112012,1,0,19
USWAISSAQUAHBOQ,WA Issaquah BO Quarterly,WAISSAQUAHBOQ,Business and Occupation Tax Return,US,WA,,PRODUCTION,2025-08-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/9554772e-607a-4265-876b-e54fadfdb885.png,621,21112007,1,0,18
USWAKELSOBO,WA Kelso Business and Occupation Tax Return,WAKELSOBO,WA Kelso Business and Occupation Tax Return,US,WA,,PRODUCTION,2025-05-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/22bc2d4f-0eb3-4cc0-af73-e61198584c3e.png,1018434,21111950,1,0,13
USWAKENTBOA,WA KENT BO A,WAKENTBOA,Business and Occupation Tax Return,US,WA,,PRODUCTION,2024-12-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/4ef48caf-0c3b-4558-bb65-9bd3644571db.png,21018644,21108722,1,0,11
USWAKENTBOQ,WA KENT BO Q,WAKENTBOQ,Business and Occupation Tax Return,US,WA,,PRODUCTION,2025-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/a9639e09-c834-40c9-ba7a-09a044970824.png,3293,21112826,1,0,42
USWALACEYBO,WA Lacey BO,WALACEYBO,Business and Occupation Tax Report,US,WA,,PRODUCTION,2024-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/8d5d9903-afee-4e2c-9e77-b12aedb907d7.png,623,21112310,1,0,30
USWALAKEFORESTPARKBO,WA Lake Forest Park BO,WALAKEFORESTPARKBO,Business and Occupation Tax Return,US,WA,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/b91d4563-a9ef-4818-a45c-f6b165b116f2.png,1013017,21111924,1,0,11
USWALONGVIEWBOA,WA Longview BO Annually,WALONGVIEWBOA,Business and Occupation Tax Return,US,WA,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/7592b7f1-4b4c-48eb-afb6-ffb701503c35.png,21019937,21110663,1,0,4
USWALONGVIEWBOQ,WA Longview BO Quarterly,WALONGVIEWBOQ,Business and Occupation Tax Return,US,WA,,PRODUCTION,2025-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/a9666592-1ab3-48ed-8ce3-b0d168af6649.png,628,21111927,1,0,31
USWALYMANBO,WA Lyman,WALYMANBO,Business and Occupation Tax Return,US,WA,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c32c3cb3-c07f-46f9-be53-b6d40b18c41a.png,1018496,1057056,1,0,5
USWAMERCERISLANDBOA,WA Mercer Island BO Annual,WAMERCERISLANDBOA,Business and Occupation Tax Form,US,WA,,PRODUCTION,2020-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/d8389fd0-7355-4bdc-b8a3-a754d11c0cd9.png,629,21111932,1,0,17
USWAMERCERISLANDBOQ,WA Mercer Island BO Quarterly,WAMERCERISLANDBOQ,Business and Occupation Tax Form,US,WA,,PRODUCTION,2019-10-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c64e953b-3ce6-4fde-b230-38bb3ab4ac39.png,630,21102957,1,0,18
USWAMULTIPURPOSEST,WA MultiPurpose Sales,WAMULTIPURPOSEST,Multi-Purpose Combined Excise Tax Return for non-Streamlined Sales Tax customers,US,WA,,PRODUCTION,2019-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/290e78d4-81b7-4ea2-a6b4-c6a80ca4e2cc.png,632,21115064,1,0,327
USWANORTHBENDBO,WA North Bend BO,WANORTHBENDBO,Business and Occupation Tax Return,US,WA,,PRODUCTION,2023-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/136520cb-6e48-41ed-93fa-f2fad68764a2.png,1013016,21111937,1,0,20
USWAOCEANSHORESBO,WA Ocean Shores,WAOCEANSHORESBO,Business and Occupation Quarterly Tax Return,US,WA,,PRODUCTION,2018-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/0fe07442-e395-4e38-8ce6-3a9ff8d7a792.png,1018441,21112306,1,0,11
USWAOLYMPIABOA,WA Olympia BO Annual,WAOLYMPIABOA,Business and Occupation Tax Report,US,WA,,PRODUCTION,2023-04-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/63fa6c26-a6e2-46c7-9676-1409b65aa2ea.png,635,21093041,1,0,18
USWAOLYMPIABOQ,WA Olympia BO Quarterly,WAOLYMPIABOQ,Business and Occupation Tax Report,US,WA,,PRODUCTION,2023-10-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/9abcf8df-b806-4246-9b2a-262a54b23715.png,636,21112305,1,0,23
USWAOLYMPIAUTILITY,WA Olympia Utility Tax,WAOLYMPIAUTILITY,Pagers & Cellular Phones Utility Return,US,WA,,PRODUCTION,2014-09-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/f427f863-ed0d-4a45-8d68-ba7743a502ea.png,637,8693,1,0,5
USWAPACIFICBO,WA Pacific BO,WAPACIFICBO,Business and Occupation Tax Return,US,WA,,PRODUCTION,2020-08-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/1abb6080-b241-48c6-9a34-1fcd52a47c5b.png,1013015,21111930,1,0,9
USWAPACIFICLONGBEACH57402,USWAPACIFICLONGBEACH57402,WAPACIFICLONGBEACH57402,Long Beach Business and Occupation Quarterly Tax Report,US,WA,,PRODUCTION,2023-11-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/caae956f-2d15-4c7f-a2cd-6d94e36f9e98.png,1016807,21111929,1,0,21
USWAPORTTOWNSENDBOQ,WA Port Townsend BO Quarterly,WAPORTTOWNSENDBOQ,Business and Occupation Tax Return,US,WA,,PRODUCTION,2024-06-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/3891d359-3f71-4be2-9513-f68da89010f2.png,639,21111918,1,0,20
USWARAINIERBO,WA Rainier,WARAINIERBO,Business and Occupation Tax Return,US,WA,,PRODUCTION,2018-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/51b7d25d-4cf1-439c-a324-6b2611f3e2a0.png,1018442,21111915,1,0,8
USWARAYMONDBO,WA Raymond,WARAYMONDBO,Business and Occupation Tax Return,US,WA,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/9463fb91-b880-44b9-b9af-f7155b11991b.png,1018443,21111909,1,0,8
USWARENTONBO,WA Renton Business and Occupation,USWARENTONBO,Business and Occupation Tax Return,US,WA,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ad79308d-f294-41f9-8d6d-3d247255341e.png,21019959,21112830,1,0,2
USWARENTONBOA,WA Renton Business and Occupation Annual,WARENTONBOA,Business and Occupation Tax Return Annual,US,WA,,PRODUCTION,2023-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/40085f48-1d55-4465-9467-8e5586d6c1fc.png,1013075,21111955,1,0,14
USWARENTONBOM,WA Renton Business and Occupation Monthly,WARENTONBOM,Business and Occupation Tax Return Monthly,US,WA,,PRODUCTION,2023-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ae58a980-c782-4849-96fe-4c6a9e72b9cc.png,1013074,21110851,1,0,11
USWARENTONBOQ,WA Renton Business and Occupation Quarterly,WARENTONBOQ,Business and Occupation Tax Return Quarterly,US,WA,,PRODUCTION,2023-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/d13f52b2-2f70-485f-bdda-bbf2c9176050.png,1013070,21110852,1,0,14
USWAROYBO,WA Roy,WAROYBO,Business and Occupation Tax Return,US,WA,,PRODUCTION,2018-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/aeaed8f0-e3ac-4152-8e5c-8f16f2f96d70.png,1018444,21111939,1,0,8
